passenger_id,survived,sex,age,sibsp,parch,fare,class,embark_town
e8a3a4ed-c477-4c02-bff1-54c58b4e64ac,1,female,41.0,0,1,19.5,Second,Southampton
f31733ea-c7fd-4375-8b22-1fb49ac1ac6a,0,male,37.0,0,1,29.7,First,Cherbourg
55f86300-e3a2-4fa1-bf0d-cb25445c94c2,1,female,,0,0,7.75,Third,Queenstown
4c038e5e-8b2f-44b5-8f47-5c7181f458d7,1,female,63.0,1,0,77.9583,First,Southampton
cda5df37-c747-42b4-bbf3-678054d7a549,0,female,45.0,0,0,7.75,Third,Southampton
5805c018-847b-4670-80e5-a136859ba172,0,male,,0,0,0.0,Second,Southampton
2046886f-6b15-4569-8605-08273836fb56,0,male,7.0,4,1,29.125,Third,Queenstown
60798d20-3dc8-4538-ab13-058fb13a15e9,1,female,35.0,1,1,20.25,Third,Southampton
9cc2d639-e7f7-418b-8836-8e6918f0ebea,0,male,65.0,0,0,7.75,Third,Queenstown
380ea401-3dd8-4176-80b6-3a3ad0d6b1cd,0,male,28.0,0,0,7.8542,Third,Southampton
06c9664b-5cd2-4242-83fb-c0222d1a9b26,0,male,16.0,0,0,9.5,Third,Southampton
ae9c1249-5004-43dc-9e02-bd5f36143a75,1,male,19.0,0,0,8.05,Third,Southampton
07697f62-144f-4960-941e-ccf18d3aa962,0,male,,0,0,26.0,First,Southampton
aef5a04f-974d-41dc-9926-05ba60f632e3,0,male,33.0,0,0,8.6625,Third,Cherbourg
ed019bbe-c603-4138-a539-f6806e4da77c,1,male,30.0,0,0,9.5,Third,Southampton
c4d21142-5a16-4f5d-86bd-646b25cbb4f3,0,male,22.0,0,0,7.8958,Third,Southampton
7176eb6f-94ee-4c5d-ad77-3839d0b35acf,1,male,42.0,0,0,13.0,Second,Southampton
a3c4adb2-0b54-4522-878f-8f67f7dea25b,1,female,22.0,0,0,7.75,Third,Queenstown
c6ba67d2-b58d-4495-8a1f-1e4a02147742,1,female,26.0,0,0,78.85,First,Southampton
7b6c71fb-816d-402c-b524-0f1a97b0f6e4,1,female,19.0,1,0,91.0792,First,Cherbourg
8ed63432-f0d0-4477-a303-dd413c8ae06d,0,male,36.0,0,0,12.875,Second,Cherbourg
5933fba8-5e41-4434-930b-ebddb023068a,0,female,24.0,0,0,8.85,Third,Southampton
d0bb0730-cbfb-4a70-b4e9-eae478cc69d7,0,male,24.0,0,0,7.8958,Third,Southampton
42fcd6d3-3866-49fd-8b0e-243222a2cfb6,0,male,,0,0,27.7208,First,Cherbourg
0855b491-88a7-41e1-bc07-a998d73bd53d,0,male,23.5,0,0,7.2292,Third,Cherbourg
be41e529-77da-4193-94ce-6227bd50af55,0,female,2.0,1,2,151.55,First,Southampton
818e8b77-f6d3-4e97-ab2a-4b14f8656e53,1,male,,0,0,30.5,First,Southampton
207a8b79-2e5d-4e7b-867f-02399bfbd81c,1,female,50.0,0,1,247.5208,First,Cherbourg
59709703-bc3d-4b31-8ea3-0d7e09089527,1,female,,0,0,7.75,Third,Queenstown
c517b994-42bd-447d-a991-83d48991929e,1,male,,2,0,23.25,Third,Queenstown
5ca45b79-9fde-419a-82d5-ef19799fee53,0,male,19.0,0,0,0.0,Third,Southampton
3fb1da17-f65a-4456-b2f0-63200fbb7815,1,female,,0,0,12.35,Second,Queenstown
f7a3652b-dd93-4ae3-ab1b-abb30ca33e7a,0,male,,0,0,8.05,Third,Southampton
5cc43e67-3e05-4d89-983d-31e09d4efa26,1,male,0.92,1,2,151.55,First,Southampton
d0122104-223c-439b-9794-d727e5db15f0,1,female,,0,0,110.8833,First,Cherbourg
132e52fa-f1ff-42b5-a136-dde7e27b0d05,1,female,17.0,1,0,108.9,First,Cherbourg
7d73aafa-9413-4d4f-8b1e-6ab0a3dd83ca,0,male,30.0,1,0,24.0,Second,Cherbourg
829a2cf3-3328-4502-94be-03b8cb0038ae,1,female,30.0,0,0,56.9292,First,Cherbourg
2595477a-0e3e-4736-a842-7ae8203418e3,1,female,24.0,0,0,83.1583,First,Cherbourg
61802177-eff9-4b75-bc1b-1f95eeef8912,1,female,18.0,2,2,262.375,First,Cherbourg
24e08c38-1df4-4916-8c59-affd20559ca9,0,female,26.0,1,1,26.0,Second,Southampton
3be5ae69-18d7-4bc4-9c4f-3afb3f700b9b,0,male,28.0,0,0,7.8958,Third,Southampton
9521c2b1-7556-4000-8a0f-f3e9750f6258,0,male,43.0,1,1,26.25,Second,Southampton
a12d48b9-dead-43cc-b8d1-2912d90a7a7b,1,female,26.0,0,0,7.8542,Third,Southampton
72bc6d7e-b954-45b5-9d18-7f07c94270ea,1,female,24.0,1,0,26.0,Second,Southampton
10ec8f67-87c3-461d-a760-209f89542fb0,0,male,54.0,0,0,14.0,Second,Southampton
db48e944-42cd-40ed-b261-33cc05a257fb,1,female,31.0,0,2,164.8667,First,Southampton
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,1,female,40.0,1,1,134.5,First,Cherbourg
f0f4e265-8d39-4dd8-bc66-9b1a63da3514,0,male,22.0,0,0,7.25,Third,Southampton
eea2c3a1-8bd5-4a9a-8d4a-fae3891ee702,0,male,27.0,0,0,7.8958,Third,Southampton
c043fcf4-864d-48f5-a469-cf8ff6a4833b,1,female,30.0,0,0,12.35,Second,Queenstown
44b7bbdc-b7fb-4fcd-9edf-76b505541279,1,female,22.0,1,1,29.0,Second,Southampton
af904c95-8507-457a-b0f4-eafddf651295,0,male,,8,2,69.55,Third,Southampton
cbebc1e9-fab7-467f-99b8-05b3c2c4848a,1,female,36.0,0,0,135.6333,First,Cherbourg
90354024-57af-4a6e-8217-24c224775db8,0,male,61.0,0,0,6.2375,Third,Southampton
fb7deeeb-49a2-436c-bb92-eb87db23ed0f,1,female,36.0,0,0,13.0,Second,Southampton
dec745de-0e10-4840-ab23-330715304fc0,1,female,31.0,1,1,20.525,Third,Southampton
47368fa9-3ddb-4ed0-b631-388279b491e0,1,female,16.0,0,1,57.9792,First,Cherbourg
27daa880-4834-490b-8f33-36402de3749e,1,female,,2,0,23.25,Third,Queenstown
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,0,male,45.5,0,0,28.5,First,Southampton
92c06ef1-1a16-4d82-b978-0bd96e55067b,0,male,38.0,0,1,153.4625,First,Southampton
29ded2f3-282c-4be0-a74f-234f4467d8ae,0,male,16.0,2,0,18.0,Third,Southampton
a07b7eb8-7b9a-44cb-b2fc-87e7ba6ed763,1,female,,1,0,133.65,First,Southampton
85018580-1c08-4509-9789-ef86129ab828,0,male,,0,0,7.8958,Third,Southampton
8727971f-51bc-429f-869a-b86366fb174a,0,male,29.0,1,0,66.6,First,Southampton
9b1250eb-00ca-43ff-b4aa-babf9ba62203,1,female,41.0,0,0,134.5,First,Cherbourg
511df5a8-3cb2-4458-891a-2de0b8ed750f,1,male,45.0,0,0,8.05,Third,Southampton
c82adf88-53d2-47b7-b2ad-48f873639391,0,male,45.0,0,0,35.5,First,Southampton
6f7006c1-f919-49c0-982d-497da6e75e5d,1,male,2.0,1,1,26.0,Second,Southampton
c52f3111-c5bf-49fe-8958-ef1f4e88eaef,1,female,24.0,3,2,263.0,First,Southampton
852f06c0-afc9-4b8a-8e6a-a3c422ceaea1,0,male,28.0,0,0,13.0,Second,Southampton
005eeee0-731c-4140-8173-7e320708fc8b,0,male,25.0,0,0,13.0,Second,Southampton
31df171d-97fd-4773-801d-f9b3ad6581b2,0,male,36.0,0,0,13.0,Second,Southampton
bb0b2d7f-d6ab-4adf-bf45-bef47e8213f3,1,female,24.0,0,0,13.0,Second,Southampton
af285ad9-dda8-4797-bfcf-300dcbefc128,1,female,40.0,0,0,13.0,Second,Southampton
d1b267ac-80c7-422c-80d7-7c189de766af,1,female,,1,0,16.1,Third,Southampton
4b1fb286-98e1-4fd7-9484-3b252b25f427,1,male,3.0,1,1,15.9,Third,Southampton
230a0f0c-cd01-4b0c-823e-e47883b579d4,0,male,42.0,0,0,8.6625,Third,Southampton
9df4a6b5-02b9-4132-a368-270d2c8fed48,0,male,23.0,0,0,9.225,Third,Southampton
78b68dc8-44e0-4baa-b576-5d1c54e4ca85,0,male,,0,0,35.0,First,Southampton
511d82f4-7377-4e92-b354-1fb4d7493d9b,0,male,15.0,1,1,7.2292,Third,Cherbourg
0abaf294-ab59-4fd9-9eeb-864f41c5b2f5,0,male,25.0,1,0,17.8,Third,Southampton
2d0cfff8-cf67-4d8b-9406-8d04586b218d,0,male,,0,0,7.225,Third,Cherbourg
455126a5-e8f9-4a97-827f-7823020e7d4c,0,male,28.0,0,0,9.5,Third,Southampton
2d207d0f-b1f2-409b-9f67-430f3f68948d,1,female,22.0,0,1,55.0,First,Southampton
0d8ebedd-b0e2-4fcb-aba3-448d506f3fe5,0,female,38.0,0,0,13.0,Second,Southampton
20268029-14f8-4b28-96f5-d4215e18c2f9,1,female,,0,0,7.8792,Third,Queenstown
baa9b8a1-7ede-47be-98c7-0fca5241de3a,1,female,,0,0,7.8792,Third,Queenstown
896c3dda-9929-4143-81ae-61b786758e38,0,male,40.0,1,4,27.9,Third,Southampton
083c1eca-eac2-4ad1-ac08-871ec656e876,0,male,29.0,1,0,27.7208,Second,Cherbourg
b667f770-9b18-4a5a-8e73-c8fa9ff5cda9,0,female,45.0,0,1,14.4542,Third,Cherbourg
98fe8a0d-632b-4f50-86a3-8559d3a21563,0,male,35.0,0,0,7.05,Third,Southampton
3b3ab140-9565-469d-b659-29775f9719a1,0,male,,1,0,15.5,Third,Queenstown
3f0c1a88-8f16-4eae-bcf9-8bbb59e2e112,0,male,30.0,0,0,7.25,Third,Southampton
a3ecdaf4-6dd1-47c0-a577-5d5add42b68a,1,female,60.0,1,0,75.25,First,Cherbourg
becc318b-de24-461a-a5fc-13fac0b4d2cd,1,female,,0,0,7.2292,Third,Cherbourg
98bd5288-8621-410b-bd85-805ec9831947,1,female,,0,0,7.75,Third,Queenstown
c87ab31e-9b24-47e1-a385-0f3f5e586fed,1,female,24.0,0,0,69.3,First,Cherbourg
cbcd4f7f-232d-4740-a86d-03db90c2b002,1,male,25.0,1,0,55.4417,First,Cherbourg
39d02e50-c379-4113-8a33-362209ace2a8,0,male,18.0,1,0,6.4958,Third,Southampton
5cc5ffeb-b078-463a-9ab5-31fbc3ff860e,0,male,19.0,0,0,8.05,Third,Southampton
1838afd3-95e6-47c4-89de-73717832ecc1,0,male,22.0,0,0,135.6333,First,Cherbourg
88e55a62-1eab-44f7-be2e-f4cb39398f41,0,female,3.0,3,1,21.075,Third,Southampton
68574cb6-c06b-48f3-9070-ce776e3d52f0,1,female,,1,0,82.1708,First,Cherbourg
31280f8b-bdfd-4aa6-b1cc-fc76f5f83ae3,1,female,22.0,0,0,7.25,Third,Southampton
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,0,male,27.0,0,2,211.5,First,Cherbourg
604905e9-3d13-4fbb-b13c-81547e5e7b25,0,male,20.0,0,0,4.0125,Third,Cherbourg
de439914-ddaf-4c88-9bd0-1c7078fa81e9,0,male,19.0,0,0,7.775,Third,Southampton
a561a16f-9fd1-4a36-b341-0791bf296900,1,female,42.0,0,0,227.525,First,Cherbourg
3dd47fc6-a8de-41c2-843c-679d5f828f7a,1,female,1.0,0,2,15.7417,Third,Cherbourg
f28f1ad8-4281-40b9-a4dc-b5b0b07576cf,0,male,32.0,0,0,7.925,Third,Southampton
c0412cb3-4ec9-4a5d-bbc7-e79426d7da8e,1,female,35.0,1,0,52.0,First,Southampton
1b2e838a-47cb-45b1-a15a-acd60beaa070,0,male,,0,0,7.8958,Third,Southampton
675ab586-f756-4c81-b27b-cd40546b2d70,0,male,18.0,0,0,73.5,Second,Southampton
41268d5d-46fc-4147-bbfa-6439e2983529,0,male,1.0,5,2,46.9,Third,Southampton
99f01bbf-cac9-4830-b68a-8286f69280b2,1,female,36.0,0,0,13.0,Second,Southampton
61049d33-44ee-4fd3-b9a5-3cfafd76c60b,0,male,,0,0,7.7292,Third,Queenstown
f84e7e87-4f2b-4b13-b9d1-e6f6e38d4c46,1,female,17.0,0,0,12.0,Second,Cherbourg
58333812-d7fa-485a-bcf2-aa8633ef2046,1,male,36.0,1,2,120.0,First,Southampton
ee4242a3-c919-4e29-a9bb-454b35a86735,1,male,21.0,0,0,7.7958,Third,Southampton
13ecb03d-2d6b-4d9d-8874-0f2f03bf1216,0,male,28.0,2,0,7.925,Third,Southampton
84e19320-77b0-4d07-899d-eeea08232255,1,female,23.0,1,0,113.275,First,Cherbourg
cda488e0-75c2-45c4-be2a-1251cc01c2a4,1,female,24.0,0,2,16.7,Third,Southampton
ca7606b5-3ec0-4dba-b7b8-7ef1eddc232d,0,male,22.0,0,0,7.7958,Third,Southampton
74bb4d61-e2d8-4a69-af81-a146cc24264c,0,female,31.0,0,0,7.8542,Third,Southampton
7d44b3c7-9b4a-4a97-b493-c46dc4926be3,0,male,46.0,0,0,26.0,Second,Southampton
c9b2d6fc-9951-46c2-a8e7-0297f6897da1,0,male,23.0,0,0,10.5,Second,Southampton
b30ce5cb-8dd9-4e1f-9f44-18450d8fa3e4,1,female,28.0,0,0,12.65,Second,Southampton
664b0e20-26d7-48e2-90b3-122085355618,1,male,39.0,0,0,7.925,Third,Southampton
5c026f30-4783-4063-a601-a0a312ac8aed,0,male,26.0,0,0,8.05,Third,Southampton
fcf07c16-653f-49f8-b41d-848d654433fb,0,female,21.0,1,0,9.825,Third,Southampton
7345d8ef-59aa-4faa-89b9-97aa8654d4cc,0,male,28.0,1,0,15.85,Third,Southampton
55bca8a4-87d8-4b48-a174-b7f1b5dd199e,0,female,20.0,0,0,8.6625,Third,Southampton
42a76ed4-a481-4bc8-a686-4d11decdf0e7,0,male,34.0,1,0,21.0,Second,Southampton
71ffc2d4-24ee-4619-bc7c-2d2f1e2fbadd,0,male,51.0,0,0,7.75,Third,Southampton
a6235481-35b7-4d55-8e8d-c835e18f2ee1,1,male,3.0,1,1,18.75,Second,Southampton
afc45a57-2a01-4af4-b9da-40d6f715673d,0,male,21.0,0,0,7.775,Third,Southampton
4f778677-d96a-4f11-bfcb-b9770433f5a5,0,female,,3,1,25.4667,Third,Southampton
83ab6aff-1113-4feb-8e5f-ac650c053d28,0,male,,0,0,7.8958,Third,Southampton
49aab7b3-b9fa-4464-a1d6-6ac016b4dba6,0,male,,0,0,6.8583,Third,Queenstown
b22a228c-7c01-48b8-924a-1e0a14066e83,1,female,33.0,1,0,90.0,First,Queenstown
d4926df7-7ab7-44ec-96a7-f03e11027b0d,0,male,,0,0,0.0,Second,Southampton
698888c6-c7f7-43fc-abf3-88129f8762c9,1,male,44.0,0,0,7.925,Third,Southampton
18b98621-03cb-4228-ab3e-3ab9ec47fdf2,0,female,,0,0,8.05,Third,Southampton
c17f2221-85c1-4a3c-baf6-2d202824766c,1,female,34.0,1,1,32.5,Second,Southampton
d4f61f31-b725-4fa5-8a86-5e86c3f493c0,1,female,18.0,0,2,13.0,Second,Southampton
931b2f70-5279-42ea-b076-13bab6689ec6,0,male,30.0,0,0,13.0,Second,Southampton
c237144b-611d-4914-b5d8-dff7443530ac,0,female,10.0,0,2,24.15,Third,Southampton
5a8f955c-cace-4447-8536-683ef60c0f00,0,male,,0,0,7.8958,Third,Cherbourg
6a9a4d5c-3de7-44b1-b0c3-f55746f8ff4b,0,male,21.0,0,0,7.7333,Third,Queenstown
9a6065e0-3615-46d0-8036-1e07e3b65322,0,male,29.0,0,0,7.875,Third,Southampton
fa44a6d6-89ce-4e70-90c2-275d4ba140fe,0,female,28.0,1,1,14.4,Third,Southampton
21a43831-60ac-48cf-b3d3-1dd8b7045520,0,male,18.0,1,1,20.2125,Third,Southampton
b8c0809a-ac20-49ce-94c0-56909ca70624,0,male,,0,0,7.25,Third,Southampton
ef8aea1a-2cef-47e2-8648-8febbd8bd5db,1,female,28.0,1,0,26.0,Second,Southampton
6b7055d9-d10f-4de9-a5c0-1d39eb7ea09e,1,female,19.0,0,0,26.0,Second,Southampton
659b1d42-d0c3-4571-b569-0219d7833c16,0,male,,0,0,7.75,Third,Queenstown
7c64f7fe-0a74-42b4-81a7-491325a59196,1,male,32.0,0,0,8.05,Third,Southampton
a42294f1-7acf-4d4e-8a28-5d44ad4c9add,1,male,28.0,0,0,26.55,First,Southampton
3476ac7e-2051-4bce-aebd-07c7197f1d26,1,female,,1,0,16.1,Third,Southampton
b817973f-f9cc-40e9-8390-7b48164ff803,1,female,42.0,1,0,26.0,Second,Southampton
f77e716b-3025-40c5-9a4a-8462fc3aa7f4,0,male,17.0,0,0,7.125,Third,Southampton
efa0fd1b-81cc-49e5-a1ba-d78aa918c51c,0,male,50.0,1,0,55.9,First,Southampton
f8fe5561-7113-4fbd-b65f-efac8f0432b1,1,female,14.0,1,2,120.0,First,Southampton
ada1154b-3aaa-4225-8890-017395d33ff8,0,female,21.0,2,2,34.375,Third,Southampton
494e2491-7f24-48f1-9df6-32bc52de36ca,1,female,24.0,2,3,18.75,Second,Southampton
0b9f6b66-463a-4ba3-b490-400f1511dd5b,0,male,64.0,1,4,263.0,First,Southampton
f11bfd68-f7dc-4c65-b0b7-216720460014,0,male,31.0,0,0,10.5,Second,Southampton
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,1,female,45.0,1,1,26.25,Second,Southampton
a197d71e-412b-4f74-b4b2-7b5f4095fa81,0,male,20.0,0,0,9.5,Third,Southampton
83d10f87-e7dc-4ffc-a574-708582de8723,0,male,25.0,1,0,7.775,Third,Southampton
14623d72-5795-4ba9-adb0-a4e897dfa75d,1,female,28.0,0,0,13.0,Second,Southampton
0a071ef8-1e76-4ffb-ad13-1a7fa6504f60,1,male,,0,0,8.1125,Third,Southampton
6da624f8-c703-41b3-b8cf-1a0b893b7291,1,male,4.0,0,2,81.8583,First,Southampton
a9af85da-ef6a-45a4-b348-9b651406c3e4,1,female,13.0,0,1,19.5,Second,Southampton
58aaa39f-f592-419f-a948-d7e6c3154db2,1,male,34.0,0,0,26.55,First,Southampton
744bd839-601b-46f2-93d8-c4dc045c41a8,1,female,5.0,2,1,19.2583,Third,Cherbourg
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,1,male,52.0,0,0,30.5,First,Southampton
9abd5490-3abf-460c-84b0-50e17875d2ae,0,male,36.0,1,2,27.75,Second,Southampton
612b39d2-fec6-43e8-93da-3f7b510aac8b,0,male,,1,0,19.9667,Third,Southampton
4ca88a54-c286-429d-acca-42d1219b7798,0,male,30.0,0,0,27.75,First,Cherbourg
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,1,male,49.0,1,0,89.1042,First,Cherbourg
3d08e1cf-c986-47d7-86dd-8d6090473d2e,0,male,,0,0,8.05,Third,Southampton
debb9d9e-55f6-44ad-b67d-ddb5ff3bbf52,1,male,29.0,0,0,7.8958,Third,Cherbourg
2389214f-96fb-416d-b8fb-f20d8dccc24c,0,male,65.0,0,0,26.55,First,Southampton
0a40608b-c19f-4cad-993d-2b871a0069f3,1,female,,1,0,51.8625,First,Southampton
0d967646-b5ba-4a4f-93a2-36c44162a02a,1,female,50.0,0,0,10.5,Second,Southampton
1bd90ee8-b9af-474f-a733-7c8dbd6094bb,0,male,,0,0,7.75,Third,Queenstown
a67533d8-bc36-408c-b81c-a9252ef36e5d,1,male,48.0,0,0,26.55,First,Southampton
e1b08454-9358-4023-90d2-69c6375126b7,0,male,34.0,0,0,8.05,Third,Southampton
81c48141-9e81-4647-8a14-6267ab179762,0,male,47.0,0,0,38.5,First,Southampton
670d8b75-43ad-4c77-8952-92148a3e719d,0,male,48.0,0,0,13.0,Second,Southampton
ed91464f-7fe2-4663-bad1-15f3796cff00,0,male,,0,0,8.05,Third,Southampton
322fe408-1c80-4b19-a9f3-fdb4eeadb6a2,0,male,38.0,0,0,7.05,Third,Southampton
ee91bff4-7390-458c-8698-4a58076e71b3,0,male,,0,0,0.0,Second,Southampton
001c43f2-cc62-405f-bc6b-32fe01ac690e,0,male,56.0,0,0,26.55,First,Southampton
e9e05eff-3786-4013-89b8-29242917c148,0,male,,0,0,7.725,Third,Queenstown
ef387ca4-6e85-45e7-99cd-5ad256b18f15,1,female,0.75,2,1,19.2583,Third,Cherbourg
132a4a4b-3103-498c-b4ba-b5fe15f165a7,0,male,,0,0,7.25,Third,Southampton
ad1c43ed-e3de-4430-94a9-8e2a9ce8648d,0,male,38.0,0,0,8.6625,Third,Southampton
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,1,female,33.0,1,2,27.75,Second,Southampton
e734bdf6-75b0-44f0-816f-472516d26330,1,female,23.0,0,0,13.7917,Second,Cherbourg
259299da-d2c3-4971-a213-534efb61dc32,0,female,22.0,0,0,9.8375,Third,Southampton
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,0,male,,0,0,52.0,First,Southampton
38bd401c-951f-4130-850d-e24d30b7c96d,0,male,34.0,1,0,21.0,Second,Southampton
42bb918b-5f57-4a46-a9ff-e688cd2adf3c,0,male,29.0,1,0,7.0458,Third,Southampton
daea5103-78da-4b55-9c9e-bb8d5622f8a5,0,male,22.0,0,0,7.5208,Third,Southampton
7427f949-510c-49cb-92c7-8949442ad035,1,female,2.0,0,1,12.2875,Third,Southampton
ecff2300-ac2b-44f2-ab87-470fb84f1db9,0,male,9.0,5,2,46.9,Third,Southampton
d237ffd6-5ba0-46ee-aed3-e56f855a815b,0,male,,0,0,0.0,Second,Southampton
27f032da-7a80-4159-ba89-fa0a064dd65d,0,male,50.0,0,0,8.05,Third,Southampton
5e869e0b-85b6-427e-a946-9c8fbdf0e62d,1,female,63.0,0,0,9.5875,Third,Southampton
8def8961-38ce-415c-a7ee-67d391816347,1,male,25.0,1,0,91.0792,First,Cherbourg
f045f4c5-3c44-4e74-848b-46613040b830,0,female,,3,1,25.4667,Third,Southampton
15c7db18-35be-40bb-98ee-677070aefada,1,female,35.0,1,0,90.0,First,Southampton
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,0,male,58.0,0,0,29.7,First,Cherbourg
b6d7c8ab-2863-467e-87e2-f425889bfe80,0,male,30.0,0,0,8.05,Third,Southampton
a80a3126-e002-42cd-9821-c6c62cd1b876,1,male,9.0,1,1,15.9,Third,Southampton
cd236b87-5f61-416d-96f3-056f83a9a6e6,0,male,,1,0,19.9667,Third,Southampton
7ec52754-c6d2-4e9d-9d7e-2e7565891a91,0,male,21.0,0,0,7.25,Third,Southampton
aef5773f-8704-4315-994a-412d555bba31,0,male,55.0,0,0,30.5,First,Southampton
e2459d47-b6f7-43fe-9a58-8f9366ac90d9,0,male,71.0,0,0,49.5042,First,Cherbourg
d5ea71aa-810e-423d-a43b-f0334fde23c3,0,male,21.0,0,0,8.05,Third,Southampton
5127b43c-2287-4334-8e5f-6223bcb1b5ad,0,male,,0,0,14.4583,Third,Cherbourg
fe237248-3145-49c3-873a-23103a548d48,1,female,54.0,1,0,78.2667,First,Cherbourg
e6ad54d8-c647-4d81-b7a7-bec10adba6f3,0,male,,0,0,15.1,Third,Southampton
593b1287-935b-4a99-8b30-8702e67f4d3e,0,female,25.0,1,2,151.55,First,Southampton
c6052c47-f9aa-49ef-8ea0-bd0cc31c6808,0,male,24.0,0,0,7.7958,Third,Southampton
d8d938e1-1396-4c3c-890a-df58b8659d79,0,male,17.0,0,0,8.6625,Third,Southampton
80a0f31f-a62f-435a-b1fd-3a09d70793a8,0,female,21.0,0,0,7.75,Third,Queenstown
5ccad55e-577d-4a90-ad6d-47eda35b9f48,0,female,,0,0,7.6292,Third,Queenstown
d5ecd80e-9acd-41e1-bf53-9a17e2de63b3,0,female,37.0,0,0,9.5875,Third,Southampton
2a9c1ecc-8e1a-4ad6-a24a-038ea3cdfc1e,1,female,16.0,0,0,86.5,First,Southampton
55515663-0335-4a0c-b3d5-09b587f0f673,0,male,18.0,1,0,108.9,First,Cherbourg
b9517549-89c3-4567-9569-1ad6cc09012f,1,female,33.0,0,2,26.0,Second,Southampton
403d6cdf-1639-42df-8e7d-2eb1a66c225e,1,male,,0,0,26.55,First,Southampton
90d25042-a734-46be-9617-5d6718874506,0,male,28.0,0,0,22.525,Third,Southampton
f99c2813-61c7-4efc-8f2c-2620633b434d,1,male,26.0,0,0,56.4958,Third,Southampton
6daecf0e-63d7-4202-b76e-f07b4ea4cc63,1,male,29.0,0,0,7.75,Third,Queenstown
e3956e6b-11e8-434b-b941-744c6d2ddce2,0,male,,0,0,8.05,Third,Southampton
932d4b64-f6ab-42e6-bec1-803e9cfc84bf,1,male,36.0,0,0,26.2875,First,Southampton
fb542ce8-af5b-49de-94d1-12e80b50f924,1,female,54.0,1,0,59.4,First,Cherbourg
d68cd073-5468-4382-8db8-231257b4dca9,0,male,24.0,0,0,7.4958,Third,Southampton
bcb89255-a09e-4dc7-b744-04651360ba43,0,male,47.0,0,0,34.0208,First,Southampton
8dea0a73-a9ac-4624-a8c6-259ac1b88969,1,female,34.0,0,0,10.5,Second,Southampton
ca043290-9daf-4804-90c3-4272a0c511f9,0,male,,0,0,24.15,Third,Queenstown
6c67285b-10e5-4edf-811c-fd376249dd50,1,female,36.0,1,0,26.0,Second,Southampton
515105de-98d9-4915-ad46-c58b3b96392e,0,male,32.0,0,0,7.8958,Third,Southampton
8341fc7b-7198-4c74-87b9-6554268ac7c0,1,female,30.0,0,0,93.5,First,Southampton
c4ed6c20-af04-4952-8781-1999a82cb49f,0,male,22.0,0,0,7.8958,Third,Southampton
6291c77d-d871-4de0-8ac1-8ed0ffaae5df,0,male,,0,0,7.225,Third,Cherbourg
fc6c13db-b1a4-467e-887e-f8caa4596fb1,1,female,44.0,0,1,57.9792,First,Cherbourg
9cdfeadd-d9c9-448a-8f29-ad9ef6807143,0,male,,0,0,7.2292,Third,Cherbourg
d6b7f069-a635-4691-be26-b5959ab566dc,0,male,40.5,0,0,7.75,Third,Queenstown
774ae766-a9e1-4f52-8cfc-56f7e49a5bcc,1,female,50.0,0,0,10.5,Second,Southampton
a98c153f-8b84-4b02-a5e6-92b98b2dec97,0,male,,0,0,221.7792,First,Southampton
3c40d606-5944-4854-a1b3-7dbb9debaaaf,0,male,39.0,0,0,7.925,Third,Southampton
71a5c415-d662-4512-8bc5-66f35cb2dfcf,0,male,23.0,2,1,11.5,Second,Southampton
5d1b0be9-40bc-4402-a91a-e05e10d4df69,1,female,2.0,1,1,26.0,Second,Southampton
52921ad0-8b7d-48bf-9e6c-82cca2b7f075,0,male,,0,0,7.2292,Third,Cherbourg
c4491562-0de9-4a4f-89c1-fc6c6dc7d4c4,0,male,17.0,1,1,7.2292,Third,Cherbourg
1ef93ec3-71a6-4a57-8eae-9cf21da604e9,1,female,,0,2,22.3583,Third,Cherbourg
d1792618-9834-409a-9176-c848c5c7df71,0,female,30.0,0,0,8.6625,Third,Southampton
15722b1e-68ab-4052-929e-2c017a2cb038,1,female,7.0,0,2,26.25,Second,Southampton
5e3de18a-a91f-4db6-a1ef-f0ea036b33e0,0,male,45.0,0,0,26.55,First,Southampton
1a8d5f09-27a5-4869-94fc-b21659a500c9,1,female,30.0,0,0,106.425,First,Cherbourg
f1dd68c2-f0d2-4f71-ae7e-11080e9f424c,0,male,,0,0,14.5,Third,Southampton
6f799d81-7b00-4e96-b812-0cc8ac207331,1,female,22.0,0,2,49.5,First,Cherbourg
e5eec2a7-278b-4e6c-b63e-1ceaf3837709,1,female,36.0,0,2,71.0,First,Southampton
856bf04d-39f1-455b-a779-753d5728abf6,0,female,9.0,4,2,31.275,Third,Southampton
fa609fa3-49dc-48d2-ba57-2f1fc88c93c1,0,female,11.0,4,2,31.275,Third,Southampton
5511c010-c7ca-4161-819b-1b4e7593d1ad,1,male,32.0,1,0,26.0,Second,Southampton
babc18bd-6d7a-45e5-9d70-8ae66809c791,0,male,50.0,1,0,106.425,First,Cherbourg
